45.0 , 3839.48717949 , 4496.41025641 , 4096.41025641 , 4166.15384615 , 4663.58974359 , 4016.92307692 , 4526.15384615 , 4244.1025641 , 4184.61538462 , 4306.66666667 , 4443.07692308 , 4191.28205128 , 4149.23076923 , 4296.92307692 , 1691.0 , 1669.0 , 2.736 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 3833.33333333 , 4497.94871795 , 4092.30769231 , 4166.66666667 , 4657.43589744 , 4016.92307692 , 4524.1025641 , 4245.64102564 , 4193.33333333 , 4301.02564103 , 4441.02564103 , 4186.15384615 , 4144.1025641 , 4290.25641026 , 1690.0 , 1667.0 , 2.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 3834.87179487 , 4495.8974359 , 4096.41025641 , 4159.48717949 , 4660.51282051 , 4014.87179487 , 4521.02564103 , 4247.69230769 , 4195.38461538 , 4306.15384615 , 4441.02564103 , 4185.64102564 , 4141.53846154 , 4289.74358974 , 1691.0 , 1668.0 , 2.753 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 3835.8974359 , 4497.94871795 , 4085.64102564 , 4158.97435897 , 4659.48717949 , 4024.1025641 , 4528.71794872 , 4257.43589744 , 4200.51282051 , 4310.25641026 , 4446.66666667 , 4191.79487179 , 4145.12820513 , 4293.33333333 , 1692.0 , 1668.0 , 2.76 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 3832.30769231 , 4490.76923077 , 4093.84615385 , 4154.87179487 , 4664.1025641 , 4018.46153846 , 4527.17948718 , 4257.94871795 , 4193.84615385 , 4291.28205128 , 4438.97435897 , 4191.79487179 , 4135.8974359 , 4286.15384615 , 1692.0 , 1670.0 , 2.768 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 3829.23076923 , 4490.25641026 , 4098.97435897 , 4154.87179487 , 4661.02564103 , 4011.28205128 , 4518.46153846 , 4253.84615385 , 4192.30769231 , 4295.38461538 , 4438.46153846 , 4193.33333333 , 4132.30769231 , 4285.12820513 , 1693.0 , 1670.0 , 2.776 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 3836.92307692 , 4504.1025641 , 4092.30769231 , 4167.17948718 , 4656.92307692 , 4022.05128205 , 4524.61538462 , 4259.48717949 , 4206.15384615 , 4321.02564103 , 4450.25641026 , 4203.07692308 , 4145.64102564 , 4301.02564103 , 1691.0 , 1670.0 , 2.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 3842.56410256 , 4506.15384615 , 4098.97435897 , 4167.69230769 , 4660.51282051 , 4021.53846154 , 4527.17948718 , 4262.05128205 , 4206.66666667 , 4315.8974359 , 4446.15384615 , 4200.0 , 4146.66666667 , 4302.56410256 , 1691.0 , 1669.0 , 2.791 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 3840.0 , 4502.56410256 , 4093.84615385 , 4169.74358974 , 4658.97435897 , 4024.61538462 , 4530.76923077 , 4260.51282051 , 4202.56410256 , 4318.97435897 , 4445.12820513 , 4195.8974359 , 4146.66666667 , 4296.92307692 , 1688.0 , 1670.0 , 2.799 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 3840.0 , 4497.94871795 , 4096.41025641 , 4170.76923077 , 4667.17948718 , 4031.28205128 , 4538.97435897 , 4261.53846154 , 4204.61538462 , 4325.12820513 , 4446.66666667 , 4197.43589744 , 4145.64102564 , 4298.97435897 , 1689.0 , 1669.0 , 2.808 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 3842.56410256 , 4500.51282051 , 4100.51282051 , 4170.25641026 , 4663.58974359 , 4027.69230769 , 4533.33333333 , 4256.41025641 , 4202.56410256 , 4311.79487179 , 4447.69230769 , 4195.8974359 , 4145.12820513 , 4304.1025641 , 1686.0 , 1669.0 , 2.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 3846.15384615 , 4509.23076923 , 4092.82051282 , 4176.41025641 , 4652.30769231 , 4023.07692308 , 4521.02564103 , 4246.66666667 , 4193.84615385 , 4313.33333333 , 4453.33333333 , 4194.87179487 , 4152.30769231 , 4308.20512821 , 1685.0 , 1670.0 , 2.823 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 3841.02564103 , 4502.05128205 , 4095.38461538 , 4168.20512821 , 4658.46153846 , 4020.51282051 , 4521.53846154 , 4246.15384615 , 4187.17948718 , 4311.28205128 , 4443.07692308 , 4187.17948718 , 4143.58974359 , 4301.53846154 , 1685.0 , 1669.0 , 2.831 , 0.0 , 0.0 , 0.0 , 0.0 , 

